"","RegionType","RegionName","State","CBSA.Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro","address","lon","lat"
"573","City","Independence","KY","Cincinnati, OH-KY-IN",2165,28,17.72151899,54,1.153846154,4.889502762,"Independence,KY",-84.54745,38.923041
"574","City","Burlington","KY","Cincinnati, OH-KY-IN",2213,28,14.28571429,56,0.384615385,4.889502762,"Burlington,KY",-84.773564,39.015027
"575","City","Amelia","OH","Cincinnati, OH-KY-IN",2686,28,14.50381679,56,0.769230769,4.889502762,"Amelia,OH",-84.205859,39.014823
"576","City","Union","KY","Cincinnati, OH-KY-IN",2713,28,23.1292517,74,9.615384615,4.889502762,"Union,KY",-84.746057,38.921583
"577","City","Springboro","OH","Cincinnati, OH-KY-IN",2757,28,21.7877095,55,3.461538462,4.889502762,"Springboro,OH",-84.23327,39.55228
"578","City","Erlanger","KY","Cincinnati, OH-KY-IN",2854,28,17.85714286,61,3.846153846,4.889502762,"Erlanger,KY",-84.591389,39.019684
"579","City","Harrison","OH","Cincinnati, OH-KY-IN",3135,28,15.88785047,64,3.076923077,4.889502762,"Harrison,OH",-84.759577,39.259888
"580","City","Hebron","KY","Cincinnati, OH-KY-IN",3790,28,20.71428571,58,4.615384615,4.889502762,"Hebron,KY",-84.712389,39.086656
"581","City","Alexandria","KY","Cincinnati, OH-KY-IN",3952,28,16.79389313,68,5,4.889502762,"Alexandria,KY",-84.38799,38.95951
"582","City","Newport","KY","Cincinnati, OH-KY-IN",3969,28,23.25581395,66,9.230769231,4.889502762,"Newport,KY",-84.478742,39.056261
"583","City","Fort Thomas","KY","Cincinnati, OH-KY-IN",4356,28,24.7311828,70,10,4.889502762,"Fort Thomas,KY",-82.774332,37.665921
"584","City","Walton","KY","Cincinnati, OH-KY-IN",4753,28,19.04761905,62,6.538461538,4.889502762,"Walton,KY",-84.665597,38.88142
"585","City","Morrow","OH","Cincinnati, OH-KY-IN",5331,28,9.900990099,61.5,2.307692308,4.889502762,"Morrow,OH",-84.106916,39.342034
"586","City","Dent","OH","Cincinnati, OH-KY-IN",7553,28,7.936507937,69.5,2.692307692,4.889502762,"Dent,OH",-84.65954,39.19233
"587","City","Cleveland","OH","Cleveland-Elyria, OH",40,29,14.05835544,71,2.608695652,5.718232044,"Cleveland,OH",-81.667486,41.489381
"588","City","Parma","OH","Cleveland-Elyria, OH",441,29,20.48192771,57,3.695652174,5.718232044,"Parma,OH",-81.722909,41.404774
"589","City","Lorain","OH","Cleveland-Elyria, OH",593,29,12.37623762,77,3.043478261,5.718232044,"Lorain,OH",-82.166534,41.450991
"590","City","Medina","OH","Cleveland-Elyria, OH",612,29,16.4,67,3.47826087,5.718232044,"Medina,OH",-81.855048,41.109975
"591","City","Elyria","OH","Cleveland-Elyria, OH",622,29,13.21321321,68,1.956521739,5.718232044,"Elyria,OH",-82.105112,41.371396
"592","City","Mentor","OH","Cleveland-Elyria, OH",942,29,21.2962963,62,5.434782609,5.718232044,"Mentor,OH",-81.328779,41.679291
"593","City","Lakewood","OH","Cleveland-Elyria, OH",951,29,16.4556962,54,1.086956522,5.718232044,"Lakewood,OH",-81.79819,41.48199
"594","City","Cleveland Heights","OH","Cleveland-Elyria, OH",974,29,18.1372549,86,7.826086957,5.718232044,"Cleveland Heights,OH",-81.556235,41.520052
"595","City","Strongsville","OH","Cleveland-Elyria, OH",992,29,18.82352941,62,4.347826087,5.718232044,"Strongsville,OH",-81.831656,41.313268
"596","City","Euclid","OH","Cleveland-Elyria, OH",1013,29,15.45741325,77,4.782608696,5.718232044,"Euclid,OH",-81.526142,41.566834
"597","City","Brunswick","OH","Cleveland-Elyria, OH",1030,29,15.56603774,55,0.652173913,5.718232044,"Brunswick,OH",-81.8418,41.23811
"598","City","Painesville","OH","Cleveland-Elyria, OH",1102,29,17.99307958,67,4.565217391,5.718232044,"Painesville,OH",-81.19903,41.707918
"599","City","North Ridgeville","OH","Cleveland-Elyria, OH",1410,29,17.98780488,58,1.52173913,5.718232044,"North Ridgeville,OH",-82.019365,41.377776
"600","City","Westlake","OH","Cleveland-Elyria, OH",1413,29,21.66064982,60,5.217391304,5.718232044,"Westlake,OH",-81.921811,41.445145
"601","City","North Olmsted","OH","Cleveland-Elyria, OH",1450,29,13.30049261,55.5,0.434782609,5.718232044,"North Olmsted,OH",-81.922461,41.417347
"602","City","North Royalton","OH","Cleveland-Elyria, OH",1512,29,18.27956989,59,2.391304348,5.718232044,"North Royalton,OH",-81.745102,41.314603
"603","City","Wadsworth","OH","Cleveland-Elyria, OH",1539,29,22.34042553,61,6.304347826,5.718232044,"Wadsworth,OH",-81.751008,41.071841
"604","City","Garfield Heights","OH","Cleveland-Elyria, OH",1669,29,16.59919028,88.5,7.391304348,5.718232044,"Garfield Heights,OH",-81.605958,41.416997
"605","City","Shaker Heights","OH","Cleveland-Elyria, OH",1703,29,21.53846154,78.5,9.565217391,5.718232044,"Shaker Heights,OH",-81.579956,41.473947
"606","City","Solon","OH","Cleveland-Elyria, OH",2222,29,24.69135802,64,7.608695652,5.718232044,"Solon,OH",-81.440322,41.386753
"607","City","Chagrin Falls","OH","Cleveland-Elyria, OH",2266,29,19.16666667,84,9.347826087,5.718232044,"Chagrin Falls,OH",-81.431436,41.449353
"608","City","Maple Heights","OH","Cleveland-Elyria, OH",2292,29,14.68926554,107,6.52173913,5.718232044,"Maple Heights,OH",-81.557493,41.404703
"609","City","Willoughby","OH","Cleveland-Elyria, OH",2317,29,14.38848921,62,1.304347826,5.718232044,"Willoughby,OH",-81.4065,41.63977
"610","City","Olmsted Falls","OH","Cleveland-Elyria, OH",2341,29,17.8343949,61,1.739130435,5.718232044,"Olmsted Falls,OH",-81.90819,41.37505
"611","City","Avon","OH","Cleveland-Elyria, OH",2347,29,22.2972973,74,9.130434783,5.718232044,"Avon,OH",-82.019866,41.448492
"612","City","Chardon","OH","Cleveland-Elyria, OH",2365,29,19.8630137,80.5,8.695652174,5.718232044,"Chardon,OH",-81.157142,41.572432
"613","City","South Euclid","OH","Cleveland-Elyria, OH",2428,29,21.39534884,74,8.47826087,5.718232044,"South Euclid,OH",-81.518455,41.523108
"614","City","Avon Lake","OH","Cleveland-Elyria, OH",2655,29,18.8172043,66,5,5.718232044,"Avon Lake,OH",-82.017527,41.49674
"615","City","Madison","OH","Cleveland-Elyria, OH",2723,29,15.47619048,81.5,5.869565217,5.718232044,"Madison,OH",-81.073247,41.781467
"616","City","Parma Heights","OH","Cleveland-Elyria, OH",2726,29,25.40983607,54,5.652173913,5.718232044,"Parma Heights,OH",-81.759577,41.390052
"617","City","Broadview Heights","OH","Cleveland-Elyria, OH",2982,29,13.88888889,61.5,0.869565217,5.718232044,"Broadview Heights,OH",-81.673099,41.314053
"618","City","Rocky River","OH","Cleveland-Elyria, OH",3042,29,26.4516129,63,8.043478261,5.718232044,"Rocky River,OH",-81.8393,41.4756
"619","City","Mayfield Heights","OH","Cleveland-Elyria, OH",3103,29,21.71052632,66,7.173913043,5.718232044,"Mayfield Heights,OH",-81.457896,41.519219
"620","City","Berea","OH","Cleveland-Elyria, OH",3119,29,10.71428571,60,0.217391304,5.718232044,"Berea,OH",-81.828746,41.35894
"621","City","Eastlake","OH","Cleveland-Elyria, OH",3248,29,28.78787879,66,8.913043478,5.718232044,"Eastlake,OH",-81.444531,41.658653
"622","City","Concord","OH","Cleveland-Elyria, OH",3300,29,20.97902098,68,6.956521739,5.718232044,"Concord,OH",-82.637945,40.143119
"623","City","Fairview Park","OH","Cleveland-Elyria, OH",3832,29,20.79207921,54,2.826086957,5.718232044,"Fairview Park,OH",-81.864304,41.441437
"624","City","Willowick","OH","Cleveland-Elyria, OH",4827,29,22.65625,66.5,8.260869565,5.718232044,"Willowick,OH",-81.46873,41.6331
"625","City","Brecksville","OH","Cleveland-Elyria, OH",4858,29,18.0952381,74.5,6.086956522,5.718232044,"Brecksville,OH",-81.62679,41.31978
"626","City","Vermilion","OH","Cleveland-Elyria, OH",4902,29,11.67883212,73,2.173913043,5.718232044,"Vermilion,OH",-82.401637,41.380755
"627","City","Lyndhurst","OH","Cleveland-Elyria, OH",5002,29,18.49315068,62,3.913043478,5.718232044,"Lyndhurst,OH",-81.488732,41.520052
"628","City","University Heights","OH","Cleveland-Elyria, OH",5207,29,23.21428571,74,9.782608696,5.718232044,"University Heights,OH",-81.537346,41.497831
"629","City","Bedford","OH","Cleveland-Elyria, OH",5436,29,9.210526316,80,3.260869565,5.718232044,"Bedford,OH",-81.536842,41.389054
"630","City","Wickliffe","OH","Cleveland-Elyria, OH",5476,29,18.27956989,78.5,6.739130435,5.718232044,"Wickliffe,OH",-81.45345,41.60533
"631","City","Amherst","OH","Cleveland-Elyria, OH",6172,29,18.42105263,63,4.130434783,5.718232044,"Amherst,OH",-82.253828,41.361746
"632","City","Richmond Heights","OH","Cleveland-Elyria, OH",6681,29,22.97297297,96,10,5.718232044,"Richmond Heights,OH",-81.510121,41.552829
"633","City","Columbia","SC","Columbia, SC",51,72,14.05985319,76,1,3.977900552,"Columbia,SC",-81.024864,33.987454
"634","City","Lexington","SC","Columbia, SC",289,72,15.45778835,68,2,3.977900552,"Lexington,SC",-81.23621,33.98154
"635","City","Irmo","SC","Columbia, SC",1406,72,17.17557252,68,4,3.977900552,"Irmo,SC",-81.18315,34.08598
"636","City","Elgin","SC","Columbia, SC",2355,72,19.4214876,83,10,3.977900552,"Elgin,SC",-80.79861,34.19522
"637","City","Camden","SC","Columbia, SC",2356,72,13.20754717,137,6.5,3.977900552,"Camden,SC",-80.612489,34.313477
"638","City","Blythewood","SC","Columbia, SC",2400,72,12.5,95.5,3,3.977900552,"Blythewood,SC",-80.97398,34.21432
"639","City","Chapin","SC","Columbia, SC",2535,72,14.32926829,98,9,3.977900552,"Chapin,SC",-81.334355,34.135909
"640","City","West Columbia","SC","Columbia, SC",2580,72,16.36363636,71,5,3.977900552,"West Columbia,SC",-81.097406,33.997527
"641","City","Lugoff","SC","Columbia, SC",3654,72,14.49275362,88,8,3.977900552,"Lugoff,SC",-80.731308,34.260265
"642","City","Forest Acres","SC","Columbia, SC",5763,72,18.08510638,70,6.5,3.977900552,"Forest Acres,SC",-80.958995,34.026415
"643","City","Columbus","OH","Columbus, OH",16,32,21.55322862,50,2.631578947,4.640883978,"Columbus,OH",-83.013402,40.100924
"644","City","Westerville","OH","Columbus, OH",591,32,24.93297587,53.5,7.894736842,4.640883978,"Westerville,OH",-82.896457,40.10447
"645","City","Grove City","OH","Columbus, OH",656,32,21.71428571,52,6.315789474,4.640883978,"Grove City,OH",-83.09296,39.88145
"646","City","Lancaster","OH","Columbus, OH",662,32,15.63636364,60,3.684210526,4.640883978,"Lancaster,OH",-82.609282,39.68965
"647","City","Newark","OH","Columbus, OH",712,32,15.19434629,58,1.578947368,4.640883978,"Newark,OH",-82.377784,40.119897
"648","City","Delaware","OH","Columbus, OH",805,32,20.87227414,54,4.736842105,4.640883978,"Delaware,OH",-82.981095,40.289886
"649","City","Dublin","OH","Columbus, OH",882,32,24.73958333,61.5,9.473684211,4.640883978,"Dublin,OH",-83.150103,40.09746
"650","City","Hilliard","OH","Columbus, OH",1134,32,27.69953052,50,6.842105263,4.640883978,"Hilliard,OH",-83.15825,40.0334
"651","City","Reynoldsburg","OH","Columbus, OH",1200,32,16.37426901,51,1.052631579,4.640883978,"Reynoldsburg,OH",-82.802896,39.951513
"652","City","Pickerington","OH","Columbus, OH",1306,32,17.85714286,55,2.105263158,4.640883978,"Pickerington,OH",-82.7535,39.88423
"653","City","Upper Arlington","OH","Columbus, OH",1320,32,27.73109244,51,7.368421053,4.640883978,"Upper Arlington,OH",-83.076127,40.023112
"654","City","Powell","OH","Columbus, OH",1323,32,21.98142415,62,8.947368421,4.640883978,"Powell,OH",-83.091235,40.183405
"655","City","Marysville","OH","Columbus, OH",1344,32,20,59,5.789473684,4.640883978,"Marysville,OH",-83.376632,40.267651
"656","City","Gahanna","OH","Columbus, OH",1399,32,15.23178808,46,0.526315789,4.640883978,"Gahanna,OH",-82.879345,40.019231
"657","City","Galena","OH","Columbus, OH",4422,32,20.37037037,73,8.421052632,4.640883978,"Galena,OH",-82.874886,40.201142
"658","City","Granville","OH","Columbus, OH",4798,32,13.54166667,67,5.263157895,4.640883978,"Granville,OH",-82.539941,40.048971
"659","City","Pataskala","OH","Columbus, OH",4957,32,20.95238095,52,3.157894737,4.640883978,"Pataskala,OH",-82.624424,40.014869
"660","City","Blacklick","OH","Columbus, OH",5055,32,20.88353414,53,4.210526316,4.640883978,"Blacklick,OH",-82.81129,39.99562
"661","City","New Albany","OH","Columbus, OH",5315,32,21.83098592,70,10,4.640883978,"New Albany,OH",-82.814347,40.085113
"662","City","Dallas","TX","Dallas-Fort Worth-Arlington, TX",9,4,22.94372294,62,8.181818182,5,"Dallas,TX",-96.790329,32.781179
"663","City","Fort Worth","TX","Dallas-Fort Worth-Arlington, TX",15,4,22.01400329,49,3.787878788,5,"Fort Worth,TX",-97.435599,32.775409
"664","City","Arlington","TX","Dallas-Fort Worth-Arlington, TX",42,4,17.09809264,43,0.303030303,5,"Arlington,TX",-97.108066,32.735687
"665","City","Plano","TX","Dallas-Fort Worth-Arlington, TX",58,4,26.23188406,50,7.272727273,5,"Plano,TX",-96.698886,33.019843
"666","City","Garland","TX","Dallas-Fort Worth-Arlington, TX",76,4,21.59227986,47,2.424242424,5,"Garland,TX",-96.615821,32.931523
"667","City","Irving","TX","Dallas-Fort Worth-Arlington, TX",82,4,19.42771084,52,3.484848485,5,"Irving,TX",-96.948895,32.814018
"668","City","Grand Prairie","TX","Dallas-Fort Worth-Arlington, TX",117,4,17.59425494,48,0.909090909,5,"Grand Prairie,TX",-97.009389,32.776671
"669","City","McKinney","TX","Dallas-Fort Worth-Arlington, TX",145,4,28.4607938,56,9.696969697,5,"McKinney,TX",-96.497182,33.181157
"670","City","Frisco","TX","Dallas-Fort Worth-Arlington, TX",169,4,24.15254237,64,9.242424242,5,"Frisco,TX",-96.856347,33.146336
"671","City","Mesquite","TX","Dallas-Fort Worth-Arlington, TX",173,4,18.200409,48,1.363636364,5,"Mesquite,TX",-101.630142,32.87038
"672","City","Carrollton","TX","Dallas-Fort Worth-Arlington, TX",198,4,22.89156627,45,2.878787879,5,"Carrollton,TX",-96.89817,32.962473
"673","City","Denton","TX","Dallas-Fort Worth-Arlington, TX",210,4,22.29299363,46,2.575757576,5,"Denton,TX",-99.539522,32.258742
"674","City","Lewisville","TX","Dallas-Fort Worth-Arlington, TX",249,4,20.61403509,47,1.666666667,5,"Lewisville,TX",-97.06007,33.03271
"675","City","Richardson","TX","Dallas-Fort Worth-Arlington, TX",269,4,24.30703625,48,5.303030303,5,"Richardson,TX",-96.726826,32.962811
"676","City","Allen","TX","Dallas-Fort Worth-Arlington, TX",335,4,28.76712329,51,8.636363636,5,"Allen,TX",-96.607767,33.089587
"677","City","Flower Mound","TX","Dallas-Fort Worth-Arlington, TX",530,4,20.6185567,48,2.272727273,5,"Flower Mound,TX",-97.119331,33.026795
"678","City","North Richland Hills","TX","Dallas-Fort Worth-Arlington, TX",589,4,26.03174603,45,4.848484848,5,"North Richland Hills,TX",-97.192762,32.800434
"679","City","Mansfield","TX","Dallas-Fort Worth-Arlington, TX",630,4,22.10242588,48,3.636363636,5,"Mansfield,TX",-97.14168,32.56319
"680","City","Euless","TX","Dallas-Fort Worth-Arlington, TX",777,4,28,39,4.242424242,5,"Euless,TX",-97.075688,32.859305
"681","City","Desoto","TX","Dallas-Fort Worth-Arlington, TX",804,4,23.34801762,54.5,6.96969697,5,"Desoto,TX",-96.864075,32.599427
"682","City","Little Elm","TX","Dallas-Fort Worth-Arlington, TX",857,4,25.97765363,55,8.939393939,5,"Little Elm,TX",-96.958293,33.17679
"683","City","Grapevine","TX","Dallas-Fort Worth-Arlington, TX",872,4,17.2972973,47,0.606060606,5,"Grapevine,TX",-97.080802,32.932843
"684","City","Waxahachie","TX","Dallas-Fort Worth-Arlington, TX",878,4,21.19700748,56,5.909090909,5,"Waxahachie,TX",-96.84833,32.38653
"685","City","Cedar Hill","TX","Dallas-Fort Worth-Arlington, TX",899,4,15.70680628,53,1.515151515,5,"Cedar Hill,TX",-96.964675,32.580181
"686","City","Bedford","TX","Dallas-Fort Worth-Arlington, TX",906,4,24.32432432,39,3.181818182,5,"Bedford,TX",-97.136289,32.852546
"687","City","Rowlett","TX","Dallas-Fort Worth-Arlington, TX",921,4,26.38522427,52,8.03030303,5,"Rowlett,TX",-96.534737,32.91747
"688","City","Wylie","TX","Dallas-Fort Worth-Arlington, TX",954,4,27.15736041,47,6.060606061,5,"Wylie,TX",-99.781827,32.434599
"689","City","Granbury","TX","Dallas-Fort Worth-Arlington, TX",958,4,15.85081585,54,2.121212121,5,"Granbury,TX",-97.844867,32.435405
"690","City","Haltom City","TX","Dallas-Fort Worth-Arlington, TX",1006,4,13.27433628,42,0.151515152,5,"Haltom City,TX",-97.263393,32.801874
"691","City","Keller","TX","Dallas-Fort Worth-Arlington, TX",1058,4,25.94752187,55,8.484848485,5,"Keller,TX",-97.283914,32.928037
"692","City","Coppell","TX","Dallas-Fort Worth-Arlington, TX",1060,4,30.92369478,53,9.090909091,5,"Coppell,TX",-96.984664,32.963417
"693","City","The Colony","TX","Dallas-Fort Worth-Arlington, TX",1093,4,25.89928058,48,5.757575758,5,"The Colony,TX",-96.901605,33.077136
"694","City","Lancaster","TX","Dallas-Fort Worth-Arlington, TX",1099,4,9.848484848,55,1.96969697,5,"Lancaster,TX",-96.245039,32.366686
"695","City","Burleson","TX","Dallas-Fort Worth-Arlington, TX",1135,4,23.91304348,49,5.606060606,5,"Burleson,TX",-97.264359,32.492683
"696","City","Duncanville","TX","Dallas-Fort Worth-Arlington, TX",1171,4,9.79020979,53,1.212121212,5,"Duncanville,TX",-96.908337,32.6518
"697","City","Hurst","TX","Dallas-Fort Worth-Arlington, TX",1199,4,18.28571429,43,0.454545455,5,"Hurst,TX",-97.180586,32.8172
"698","City","Rockwall","TX","Dallas-Fort Worth-Arlington, TX",1272,4,22.63279446,56,6.666666667,5,"Rockwall,TX",-96.45971,32.93123
"699","City","Greenville","TX","Dallas-Fort Worth-Arlington, TX",1309,4,17.79141104,57,4.090909091,5,"Greenville,TX",-96.10887,33.189011
"700","City","Terrell","TX","Dallas-Fort Worth-Arlington, TX",1500,4,15.58441558,56.5,3.03030303,5,"Terrell,TX",-96.301323,32.758408
"701","City","Midlothian","TX","Dallas-Fort Worth-Arlington, TX",1538,4,17.69230769,64,5,5,"Midlothian,TX",-96.978849,32.431364
"702","City","Southlake","TX","Dallas-Fort Worth-Arlington, TX",1554,4,21.13207547,67,7.424242424,5,"Southlake,TX",-97.152368,32.948474
"703","City","Cleburne","TX","Dallas-Fort Worth-Arlington, TX",1795,4,18,53,2.727272727,5,"Cleburne,TX",-97.328079,32.346162
"704","City","Colleyville","TX","Dallas-Fort Worth-Arlington, TX",1922,4,20.87912088,66,7.121212121,5,"Colleyville,TX",-97.143409,32.88955
"705","City","University Park","TX","Dallas-Fort Worth-Arlington, TX",2052,4,14.90384615,88,5.454545455,5,"University Park,TX",-96.800279,32.850127
"706","City","Azle","TX","Dallas-Fort Worth-Arlington, TX",2077,4,18.26923077,58,4.545454545,5,"Azle,TX",-97.526302,32.909715
"707","City","Saginaw","TX","Dallas-Fort Worth-Arlington, TX",2102,4,23.21428571,45,3.333333333,5,"Saginaw,TX",-97.363907,32.860128
"708","City","Royse City","TX","Dallas-Fort Worth-Arlington, TX",2268,4,26,54.5,8.787878788,5,"Royse City,TX",-96.35631,32.919754
"709","City","Benbrook","TX","Dallas-Fort Worth-Arlington, TX",2327,4,16.31205674,48,0.757575758,5,"Benbrook,TX",-97.460576,32.673188
"710","City","Corinth","TX","Dallas-Fort Worth-Arlington, TX",2755,4,21.56862745,45,1.818181818,5,"Corinth,TX",-96.003017,31.372956
"711","City","Sachse","TX","Dallas-Fort Worth-Arlington, TX",2756,4,24.50331126,50,6.212121212,5,"Sachse,TX",-96.59527,32.976233
"712","City","Forney","TX","Dallas-Fort Worth-Arlington, TX",2901,4,26.90677966,50,7.575757576,5,"Forney,TX",-96.450819,32.723931
"713","City","Murphy","TX","Dallas-Fort Worth-Arlington, TX",3318,4,24.16666667,48,4.696969697,5,"Murphy,TX",-96.613049,33.015121
"714","City","Decatur","TX","Dallas-Fort Worth-Arlington, TX",3354,4,17.55725191,66,5.151515152,5,"Decatur,TX",-97.610974,33.260148
"715","City","Prosper","TX","Dallas-Fort Worth-Arlington, TX",4047,4,19.50509461,87,7.727272727,5,"Prosper,TX",-96.78524,33.254191
"716","City","Sanger","TX","Dallas-Fort Worth-Arlington, TX",4309,4,15.54054054,50.5,1.060606061,5,"Sanger,TX",-97.214454,33.341653
"717","City","Anna","TX","Dallas-Fort Worth-Arlington, TX",4544,4,23.48484848,53.5,6.515151515,5,"Anna,TX",-96.524804,33.323709
"718","City","Red Oak","TX","Dallas-Fort Worth-Arlington, TX",5100,4,18.94736842,54,3.939393939,5,"Red Oak,TX",-96.80444,32.51764
"719","City","Crowley","TX","Dallas-Fort Worth-Arlington, TX",5411,4,26.26262626,43,4.393939394,5,"Crowley,TX",-97.36252,32.57903
"720","City","Celina","TX","Dallas-Fort Worth-Arlington, TX",6643,4,18.77256318,73,6.818181818,5,"Celina,TX",-96.726103,33.332852
"721","City","Highland Park","TX","Dallas-Fort Worth-Arlington, TX",7575,4,19.14893617,124,7.878787879,5,"Highland Park,TX",-101.476389,35.641191
"722","City","Fairview","TX","Dallas-Fort Worth-Arlington, TX",7878,4,23.07692308,73,9.545454545,5,"Fairview,TX",-98.323068,29.112467
"723","City","Trophy Club","TX","Dallas-Fort Worth-Arlington, TX",8693,4,21.55172414,58,6.363636364,5,"Trophy Club,TX",-97.183625,32.997901
"724","City","Lantana","TX","Dallas-Fort Worth-Arlington, TX",8885,4,35.66878981,59,10,5,"Lantana,TX",-97.356256,29.099876
"725","City","Heath","TX","Dallas-Fort Worth-Arlington, TX",9634,4,22.43589744,80,9.393939394,5,"Heath,TX",-96.452875,32.943901
"726","City","Melissa","TX","Dallas-Fort Worth-Arlington, TX",10141,4,24.21524664,57,8.333333333,5,"Melissa,TX",-96.53316,33.283706
"727","City","Fate","TX","Dallas-Fort Worth-Arlington, TX",10649,4,28.20512821,57,9.848484848,5,"Fate,TX",-96.367821,32.955476
"728","City","Dayton","OH","Dayton, OH",152,70,16.31853786,76,4.666666667,4.668508287,"Dayton,OH",-84.076154,39.764189
"729","City","Kettering","OH","Dayton, OH",730,70,19.78609626,56,2,4.668508287,"Kettering,OH",-84.168827,39.689504
"730","City","Beavercreek","OH","Dayton, OH",978,70,19.24686192,58,2.666666667,4.668508287,"Beavercreek,OH",-84.076154,39.764189
"731","City","Xenia","OH","Dayton, OH",1047,70,20.08733624,62,9.333333333,4.668508287,"Xenia,OH",-83.90813,39.684731
"732","City","Fairborn","OH","Dayton, OH",1170,70,17.14285714,63,3.333333333,4.668508287,"Fairborn,OH",-84.01938,39.82089
"733","City","Miamisburg","OH","Dayton, OH",1179,70,18.13471503,62,4,4.668508287,"Miamisburg,OH",-84.27464,39.641658
"734","City","Huber Heights","OH","Dayton, OH",1219,70,19.59183673,63,6.666666667,4.668508287,"Huber Heights,OH",-84.124661,39.843947
"735","City","Troy","OH","Dayton, OH",1290,70,20.97560976,60,8.666666667,4.668508287,"Troy,OH",-84.226398,40.062621
"736","City","Trotwood","OH","Dayton, OH",2115,70,17.5257732,90,8,4.668508287,"Trotwood,OH",-84.311333,39.797279
"737","City","Riverside","OH","Dayton, OH",2158,70,20.45454545,61,7.333333333,4.668508287,"Riverside,OH",-84.603,39.07756
"738","City","Centerville","OH","Dayton, OH",2393,70,16.44736842,57.5,1.333333333,4.668508287,"Centerville,OH",-80.965374,39.975905
"739","City","Tipp City","OH","Dayton, OH",3346,70,18.60465116,64,6,4.668508287,"Tipp City,OH",-84.16626,39.941967
"740","City","Clayton","OH","Dayton, OH",4046,70,26.27118644,63,10,4.668508287,"Clayton,OH",-84.340345,39.854454
"741","City","West Carrollton","OH","Dayton, OH",5692,70,23.71134021,56.5,5.333333333,4.668508287,"West Carrollton,OH",-81.507663,41.097966
"742","City","Englewood","OH","Dayton, OH",6058,70,8.571428571,59,0.666666667,4.668508287,"Englewood,OH",-84.331945,39.877005
"743","City","Palm Coast","FL","Deltona-Daytona Beach-Ormond Beach, FL",415,90,18.77192982,100,9,9.116022099,"Palm Coast,FL",-81.282815,29.466085
"744","City","Deltona","FL","Deltona-Daytona Beach-Ormond Beach, FL",448,90,25.91304348,68,4.666666667,9.116022099,"Deltona,FL",-81.245074,28.900274
"745","City","Daytona Beach","FL","Deltona-Daytona Beach-Ormond Beach, FL",570,90,14.87039563,84,2,9.116022099,"Daytona Beach,FL",-81.047652,29.194
"746","City","Deland","FL","Deltona-Daytona Beach-Ormond Beach, FL",641,90,25.86206897,74,7.333333333,9.116022099,"Deland,FL",-81.321619,28.956782
"747","City","Port Orange","FL","Deltona-Daytona Beach-Ormond Beach, FL",779,90,16.98113208,69,2.666666667,9.116022099,"Port Orange,FL",-81.023957,29.136974
"748","City","Ormond Beach","FL","Deltona-Daytona Beach-Ormond Beach, FL",802,90,18.81081081,89,10,9.116022099,"Ormond Beach,FL",-81.172169,29.022729
"749","City","Edgewater","FL","Deltona-Daytona Beach-Ormond Beach, FL",1854,90,16.80327869,84,4,9.116022099,"Edgewater,FL",-80.92291,28.974136
"750","City","New Smyrna Beach","FL","Deltona-Daytona Beach-Ormond Beach, FL",2002,90,15.40785498,104,6.666666667,9.116022099,"New Smyrna Beach,FL",-81.033705,28.951931
"751","City","Orange City","FL","Deltona-Daytona Beach-Ormond Beach, FL",2249,90,26.85185185,66.5,5.333333333,9.116022099,"Orange City,FL",-81.298674,28.948876
"752","City","Debary","FL","Deltona-Daytona Beach-Ormond Beach, FL",2937,90,23.56687898,74,6,9.116022099,"Debary,FL",-81.310355,28.879389
"753","City","South Daytona","FL","Deltona-Daytona Beach-Ormond Beach, FL",5540,90,12.60504202,76,1.333333333,9.116022099,"South Daytona,FL",-81.0045,29.165816
"754","City","Holly Hill","FL","Deltona-Daytona Beach-Ormond Beach, FL",5628,90,9.016393443,69,0.666666667,9.116022099,"Holly Hill,FL",-81.037556,29.243592
"755","City","Flagler Beach","FL","Deltona-Daytona Beach-Ormond Beach, FL",9349,90,16.09195402,120,9,9.116022099,"Flagler Beach,FL",-81.147376,29.463685
"756","City","Ponce Inlet","FL","Deltona-Daytona Beach-Ormond Beach, FL",9588,90,15.32258065,138,8,9.116022099,"Ponce Inlet,FL",-80.936998,29.096373
"757","City","Daytona Beach Shores","FL","Deltona-Daytona Beach-Ormond Beach, FL",11114,90,8.781869688,131,3.333333333,9.116022099,"Daytona Beach Shores,FL",-80.982832,29.176093
"758","City","Denver","CO","Denver-Aurora-Lakewood, CO",19,21,20.34207526,45,1.818181818,4.502762431,"Denver,CO",-105.069027,39.743291
"759","City","Aurora","CO","Denver-Aurora-Lakewood, CO",45,21,23.22899506,45.5,5.454545455,4.502762431,"Aurora,CO",-104.862881,39.739249
"760","City","Lakewood","CO","Denver-Aurora-Lakewood, CO",154,21,20.73490814,42,1.363636364,4.502762431,"Lakewood,CO",-105.115977,39.744773
"761","City","Thornton","CO","Denver-Aurora-Lakewood, CO",190,21,21.59685864,47,4.545454545,4.502762431,"Thornton,CO",-104.971924,39.868041
"762","City","Westminster","CO","Denver-Aurora-Lakewood, CO",228,21,19.31034483,42,0.454545455,4.502762431,"Westminster,CO",-105.03747,39.830822
