RegionType,RegionName,State,CBSA Title,SizeRankCity,SizeRankMetro,PctPriceCut,DaysOnMarket,BuyerSellerIndex,BuyerSellerIndexMetro
City,Reynoldsburg,OH,"Columbus, OH",1200,32,16.37426901,51,1.052631579,4.640883978
City,Pickerington,OH,"Columbus, OH",1306,32,17.85714286,55,2.105263158,4.640883978
City,Upper Arlington,OH,"Columbus, OH",1320,32,27.73109244,51,7.368421053,4.640883978
City,Powell,OH,"Columbus, OH",1323,32,21.98142415,62,8.947368421,4.640883978
City,Marysville,OH,"Columbus, OH",1344,32,20,59,5.789473684,4.640883978
City,Gahanna,OH,"Columbus, OH",1399,32,15.23178808,46,0.526315789,4.640883978
City,Galena,OH,"Columbus, OH",4422,32,20.37037037,73,8.421052632,4.640883978
City,Granville,OH,"Columbus, OH",4798,32,13.54166667,67,5.263157895,4.640883978
City,Pataskala,OH,"Columbus, OH",4957,32,20.95238095,52,3.157894737,4.640883978
City,Blacklick,OH,"Columbus, OH",5055,32,20.88353414,53,4.210526316,4.640883978
City,New Albany,OH,"Columbus, OH",5315,32,21.83098592,70,10,4.640883978
City,Dallas,TX,"Dallas-Fort Worth-Arlington, TX",9,4,22.94372294,62,8.181818182,5
City,Fort Worth,TX,"Dallas-Fort Worth-Arlington, TX",15,4,22.01400329,49,3.787878788,5
City,Arlington,TX,"Dallas-Fort Worth-Arlington, TX",42,4,17.09809264,43,0.303030303,5
City,Plano,TX,"Dallas-Fort Worth-Arlington, TX",58,4,26.23188406,50,7.272727273,5
City,Garland,TX,"Dallas-Fort Worth-Arlington, TX",76,4,21.59227986,47,2.424242424,5
City,Irving,TX,"Dallas-Fort Worth-Arlington, TX",82,4,19.42771084,52,3.484848485,5
City,Grand Prairie,TX,"Dallas-Fort Worth-Arlington, TX",117,4,17.59425494,48,0.909090909,5
City,McKinney,TX,"Dallas-Fort Worth-Arlington, TX",145,4,28.4607938,56,9.696969697,5
City,Frisco,TX,"Dallas-Fort Worth-Arlington, TX",169,4,24.15254237,64,9.242424242,5
City,Mesquite,TX,"Dallas-Fort Worth-Arlington, TX",173,4,18.200409,48,1.363636364,5
City,Carrollton,TX,"Dallas-Fort Worth-Arlington, TX",198,4,22.89156627,45,2.878787879,5
City,Denton,TX,"Dallas-Fort Worth-Arlington, TX",210,4,22.29299363,46,2.575757576,5
City,Lewisville,TX,"Dallas-Fort Worth-Arlington, TX",249,4,20.61403509,47,1.666666667,5
City,Richardson,TX,"Dallas-Fort Worth-Arlington, TX",269,4,24.30703625,48,5.303030303,5
City,Allen,TX,"Dallas-Fort Worth-Arlington, TX",335,4,28.76712329,51,8.636363636,5
City,Flower Mound,TX,"Dallas-Fort Worth-Arlington, TX",530,4,20.6185567,48,2.272727273,5
City,North Richland Hills,TX,"Dallas-Fort Worth-Arlington, TX",589,4,26.03174603,45,4.848484848,5
City,Mansfield,TX,"Dallas-Fort Worth-Arlington, TX",630,4,22.10242588,48,3.636363636,5
City,Euless,TX,"Dallas-Fort Worth-Arlington, TX",777,4,28,39,4.242424242,5
City,Desoto,TX,"Dallas-Fort Worth-Arlington, TX",804,4,23.34801762,54.5,6.96969697,5
City,Little Elm,TX,"Dallas-Fort Worth-Arlington, TX",857,4,25.97765363,55,8.939393939,5
City,Grapevine,TX,"Dallas-Fort Worth-Arlington, TX",872,4,17.2972973,47,0.606060606,5
City,Waxahachie,TX,"Dallas-Fort Worth-Arlington, TX",878,4,21.19700748,56,5.909090909,5
City,Cedar Hill,TX,"Dallas-Fort Worth-Arlington, TX",899,4,15.70680628,53,1.515151515,5
City,Bedford,TX,"Dallas-Fort Worth-Arlington, TX",906,4,24.32432432,39,3.181818182,5
City,Rowlett,TX,"Dallas-Fort Worth-Arlington, TX",921,4,26.38522427,52,8.03030303,5
City,Wylie,TX,"Dallas-Fort Worth-Arlington, TX",954,4,27.15736041,47,6.060606061,5
City,Granbury,TX,"Dallas-Fort Worth-Arlington, TX",958,4,15.85081585,54,2.121212121,5
City,Haltom City,TX,"Dallas-Fort Worth-Arlington, TX",1006,4,13.27433628,42,0.151515152,5
City,Keller,TX,"Dallas-Fort Worth-Arlington, TX",1058,4,25.94752187,55,8.484848485,5
City,Coppell,TX,"Dallas-Fort Worth-Arlington, TX",1060,4,30.92369478,53,9.090909091,5
City,The Colony,TX,"Dallas-Fort Worth-Arlington, TX",1093,4,25.89928058,48,5.757575758,5
City,Lancaster,TX,"Dallas-Fort Worth-Arlington, TX",1099,4,9.848484848,55,1.96969697,5
City,Burleson,TX,"Dallas-Fort Worth-Arlington, TX",1135,4,23.91304348,49,5.606060606,5
City,Duncanville,TX,"Dallas-Fort Worth-Arlington, TX",1171,4,9.79020979,53,1.212121212,5
City,Hurst,TX,"Dallas-Fort Worth-Arlington, TX",1199,4,18.28571429,43,0.454545455,5
City,Rockwall,TX,"Dallas-Fort Worth-Arlington, TX",1272,4,22.63279446,56,6.666666667,5
City,Greenville,TX,"Dallas-Fort Worth-Arlington, TX",1309,4,17.79141104,57,4.090909091,5
City,Terrell,TX,"Dallas-Fort Worth-Arlington, TX",1500,4,15.58441558,56.5,3.03030303,5
City,Midlothian,TX,"Dallas-Fort Worth-Arlington, TX",1538,4,17.69230769,64,5,5
City,Southlake,TX,"Dallas-Fort Worth-Arlington, TX",1554,4,21.13207547,67,7.424242424,5
City,Cleburne,TX,"Dallas-Fort Worth-Arlington, TX",1795,4,18,53,2.727272727,5
City,Colleyville,TX,"Dallas-Fort Worth-Arlington, TX",1922,4,20.87912088,66,7.121212121,5
City,University Park,TX,"Dallas-Fort Worth-Arlington, TX",2052,4,14.90384615,88,5.454545455,5
City,Azle,TX,"Dallas-Fort Worth-Arlington, TX",2077,4,18.26923077,58,4.545454545,5
City,Saginaw,TX,"Dallas-Fort Worth-Arlington, TX",2102,4,23.21428571,45,3.333333333,5
City,Royse City,TX,"Dallas-Fort Worth-Arlington, TX",2268,4,26,54.5,8.787878788,5
City,Benbrook,TX,"Dallas-Fort Worth-Arlington, TX",2327,4,16.31205674,48,0.757575758,5
City,Corinth,TX,"Dallas-Fort Worth-Arlington, TX",2755,4,21.56862745,45,1.818181818,5
City,Sachse,TX,"Dallas-Fort Worth-Arlington, TX",2756,4,24.50331126,50,6.212121212,5
City,Forney,TX,"Dallas-Fort Worth-Arlington, TX",2901,4,26.90677966,50,7.575757576,5
City,Murphy,TX,"Dallas-Fort Worth-Arlington, TX",3318,4,24.16666667,48,4.696969697,5
City,Decatur,TX,"Dallas-Fort Worth-Arlington, TX",3354,4,17.55725191,66,5.151515152,5
City,Prosper,TX,"Dallas-Fort Worth-Arlington, TX",4047,4,19.50509461,87,7.727272727,5
City,Sanger,TX,"Dallas-Fort Worth-Arlington, TX",4309,4,15.54054054,50.5,1.060606061,5
City,Anna,TX,"Dallas-Fort Worth-Arlington, TX",4544,4,23.48484848,53.5,6.515151515,5
City,Red Oak,TX,"Dallas-Fort Worth-Arlington, TX",5100,4,18.94736842,54,3.939393939,5
City,Crowley,TX,"Dallas-Fort Worth-Arlington, TX",5411,4,26.26262626,43,4.393939394,5
City,Celina,TX,"Dallas-Fort Worth-Arlington, TX",6643,4,18.77256318,73,6.818181818,5
City,Highland Park,TX,"Dallas-Fort Worth-Arlington, TX",7575,4,19.14893617,124,7.878787879,5
City,Fairview,TX,"Dallas-Fort Worth-Arlington, TX",7878,4,23.07692308,73,9.545454545,5
City,Trophy Club,TX,"Dallas-Fort Worth-Arlington, TX",8693,4,21.55172414,58,6.363636364,5
City,Lantana,TX,"Dallas-Fort Worth-Arlington, TX",8885,4,35.66878981,59,10,5
City,Heath,TX,"Dallas-Fort Worth-Arlington, TX",9634,4,22.43589744,80,9.393939394,5
City,Melissa,TX,"Dallas-Fort Worth-Arlington, TX",10141,4,24.21524664,57,8.333333333,5
City,Fate,TX,"Dallas-Fort Worth-Arlington, TX",10649,4,28.20512821,57,9.848484848,5
City,Dayton,OH,"Dayton, OH",152,70,16.31853786,76,4.666666667,4.668508287
City,Kettering,OH,"Dayton, OH",730,70,19.78609626,56,2,4.668508287
City,Beavercreek,OH,"Dayton, OH",978,70,19.24686192,58,2.666666667,4.668508287
City,Xenia,OH,"Dayton, OH",1047,70,20.08733624,62,9.333333333,4.668508287
City,Fairborn,OH,"Dayton, OH",1170,70,17.14285714,63,3.333333333,4.668508287
City,Miamisburg,OH,"Dayton, OH",1179,70,18.13471503,62,4,4.668508287
City,Huber Heights,OH,"Dayton, OH",1219,70,19.59183673,63,6.666666667,4.668508287
City,Troy,OH,"Dayton, OH",1290,70,20.97560976,60,8.666666667,4.668508287
City,Trotwood,OH,"Dayton, OH",2115,70,17.5257732,90,8,4.668508287
City,Riverside,OH,"Dayton, OH",2158,70,20.45454545,61,7.333333333,4.668508287
City,Centerville,OH,"Dayton, OH",2393,70,16.44736842,57.5,1.333333333,4.668508287
City,Tipp City,OH,"Dayton, OH",3346,70,18.60465116,64,6,4.668508287
City,Clayton,OH,"Dayton, OH",4046,70,26.27118644,63,10,4.668508287
City,West Carrollton,OH,"Dayton, OH",5692,70,23.71134021,56.5,5.333333333,4.668508287
City,Englewood,OH,"Dayton, OH",6058,70,8.571428571,59,0.666666667,4.668508287
City,Palm Coast,FL,"Deltona-Daytona Beach-Ormond Beach, FL",415,90,18.77192982,100,9,9.116022099
City,Deltona,FL,"Deltona-Daytona Beach-Ormond Beach, FL",448,90,25.91304348,68,4.666666667,9.116022099
City,Daytona Beach,FL,"Deltona-Daytona Beach-Ormond Beach, FL",570,90,14.87039563,84,2,9.116022099
City,Deland,FL,"Deltona-Daytona Beach-Ormond Beach, FL",641,90,25.86206897,74,7.333333333,9.116022099
City,Port Orange,FL,"Deltona-Daytona Beach-Ormond Beach, FL",779,90,16.98113208,69,2.666666667,9.116022099
City,Ormond Beach,FL,"Deltona-Daytona Beach-Ormond Beach, FL",802,90,18.81081081,89,10,9.116022099
City,Edgewater,FL,"Deltona-Daytona Beach-Ormond Beach, FL",1854,90,16.80327869,84,4,9.116022099
City,New Smyrna Beach,FL,"Deltona-Daytona Beach-Ormond Beach, FL",2002,90,15.40785498,104,6.666666667,9.116022099
City,Orange City,FL,"Deltona-Daytona Beach-Ormond Beach, FL",2249,90,26.85185185,66.5,5.333333333,9.116022099
City,Debary,FL,"Deltona-Daytona Beach-Ormond Beach, FL",2937,90,23.56687898,74,6,9.116022099
City,South Daytona,FL,"Deltona-Daytona Beach-Ormond Beach, FL",5540,90,12.60504202,76,1.333333333,9.116022099
City,Holly Hill,FL,"Deltona-Daytona Beach-Ormond Beach, FL",5628,90,9.016393443,69,0.666666667,9.116022099
City,Flagler Beach,FL,"Deltona-Daytona Beach-Ormond Beach, FL",9349,90,16.09195402,120,9,9.116022099
City,Ponce Inlet,FL,"Deltona-Daytona Beach-Ormond Beach, FL",9588,90,15.32258065,138,8,9.116022099
City,Daytona Beach Shores,FL,"Deltona-Daytona Beach-Ormond Beach, FL",11114,90,8.781869688,131,3.333333333,9.116022099
City,Denver,CO,"Denver-Aurora-Lakewood, CO",19,21,20.34207526,45,1.818181818,4.502762431
City,Aurora,CO,"Denver-Aurora-Lakewood, CO",45,21,23.22899506,45.5,5.454545455,4.502762431
City,Lakewood,CO,"Denver-Aurora-Lakewood, CO",154,21,20.73490814,42,1.363636364,4.502762431
City,Thornton,CO,"Denver-Aurora-Lakewood, CO",190,21,21.59685864,47,4.545454545,4.502762431
City,Westminster,CO,"Denver-Aurora-Lakewood, CO",228,21,19.31034483,42,0.454545455,4.502762431
City,Arvada,CO,"Denver-Aurora-Lakewood, CO",235,21,25.03597122,45,7.272727273,4.502762431
City,Centennial,CO,"Denver-Aurora-Lakewood, CO",274,21,28.49264706,44,8.181818182,4.502762431
City,Highlands Ranch,CO,"Denver-Aurora-Lakewood, CO",322,21,20.18867925,43,0.909090909,4.502762431
City,Parker,CO,"Denver-Aurora-Lakewood, CO",372,21,23.64864865,50,7.727272727,4.502762431
City,Castle Rock,CO,"Denver-Aurora-Lakewood, CO",532,21,25.66585956,55,9.090909091,4.502762431
City,Broomfield,CO,"Denver-Aurora-Lakewood, CO",637,21,22.43767313,47,5.909090909,4.502762431
City,Commerce City,CO,"Denver-Aurora-Lakewood, CO",865,21,21.41176471,47,3.636363636,4.502762431
City,Littleton,CO,"Denver-Aurora-Lakewood, CO",917,21,20.37735849,46,3.181818182,4.502762431
City,Brighton,CO,"Denver-Aurora-Lakewood, CO",1155,21,21.46118721,49,5,4.502762431
City,Englewood,CO,"Denver-Aurora-Lakewood, CO",1202,21,24.53531599,42,4.090909091,4.502762431
City,Ken Caryl,CO,"Denver-Aurora-Lakewood, CO",1389,21,22.09302326,41,2.272727273,4.502762431
City,Evergreen,CO,"Denver-Aurora-Lakewood, CO",1928,21,20.74688797,57,6.363636364,4.502762431
City,Wheat Ridge,CO,"Denver-Aurora-Lakewood, CO",2028,21,25.78125,43,6.818181818,4.502762431
City,Morrison,CO,"Denver-Aurora-Lakewood, CO",2575,21,18.36734694,50,2.727272727,4.502762431
City,Greenwood Village,CO,"Denver-Aurora-Lakewood, CO",4440,21,30.09708738,56,10,4.502762431
City,Elizabeth,CO,"Denver-Aurora-Lakewood, CO",5728,21,23.42342342,56,8.636363636,4.502762431
City,Roxborough Park,CO,"Denver-Aurora-Lakewood, CO",8735,21,27.95698925,51,9.545454545,4.502762431
City,Des Moines,IA,"Des Moines-West Des Moines, IA",88,91,15.74495771,59,1.666666667,2.223756906
City,West Des Moines,IA,"Des Moines-West Des Moines, IA",697,91,18.5,65,6.666666667,2.223756906
City,Ankeny,IA,"Des Moines-West Des Moines, IA",840,91,11.22740247,71,0.833333333,2.223756906
City,Urbandale,IA,"Des Moines-West Des Moines, IA",1072,91,18.53360489,67.5,8.333333333,2.223756906
City,Waukee,IA,"Des Moines-West Des Moines, IA",2739,91,13.58313817,70,2.5,2.223756906
City,Indianola,IA,"Des Moines-West Des Moines, IA",2974,91,16.53543307,65,5,2.223756906
City,Altoona,IA,"Des Moines-West Des Moines, IA",3249,91,13.22957198,76,4.166666667,2.223756906
City,Clive,IA,"Des Moines-West Des Moines, IA",3397,91,14.21568627,80.5,7.5,2.223756906
City,Johnston,IA,"Des Moines-West Des Moines, IA",3718,91,15.81027668,68,5.833333333,2.223756906
City,Grimes,IA,"Des Moines-West Des Moines, IA",5703,91,16.83168317,79,10,2.223756906
City,Norwalk,IA,"Des Moines-West Des Moines, IA",6410,91,14.46280992,97,9.166666667,2.223756906
City,Pleasant Hill,IA,"Des Moines-West Des Moines, IA",7629,91,13.1147541,74,3.333333333,2.223756906
City,Detroit,MI,"Detroit-Warren-Dearborn, MI",17,12,14.45300462,105,6.25,6.491712707
City,Warren,MI,"Detroit-Warren-Dearborn, MI",188,12,18.71345029,58,0.78125,6.491712707
City,Sterling Heights,MI,"Detroit-Warren-Dearborn, MI",196,12,24.07132244,55,3.4375,6.491712707
City,Livonia,MI,"Detroit-Warren-Dearborn, MI",320,12,26.00806452,52,4.0625,6.491712707
City,Canton,MI,"Detroit-Warren-Dearborn, MI",355,12,23.32613391,55,2.8125,6.491712707
City,Macomb,MI,"Detroit-Warren-Dearborn, MI",389,12,20.50816697,59,1.40625,6.491712707
City,Troy,MI,"Detroit-Warren-Dearborn, MI",411,12,21.96162047,58,2.1875,6.491712707
City,Westland,MI,"Detroit-Warren-Dearborn, MI",417,12,22.09631728,56,1.5625,6.491712707
City,Farmington Hills,MI,"Detroit-Warren-Dearborn, MI",428,12,22.84382284,60,5.625,6.491712707
City,Shelby,MI,"Detroit-Warren-Dearborn, MI",475,12,22.6487524,60,4.84375,6.491712707
City,Rochester Hills,MI,"Detroit-Warren-Dearborn, MI",510,12,24.81751825,57,5.15625,6.491712707
City,Southfield,MI,"Detroit-Warren-Dearborn, MI",517,12,17.09677419,62,1.09375,6.491712707
City,Waterford,MI,"Detroit-Warren-Dearborn, MI",533,12,23.00683371,55,2.5,6.491712707
City,West Bloomfield,MI,"Detroit-Warren-Dearborn, MI",582,12,27.9245283,62,8.90625,6.491712707
City,Taylor,MI,"Detroit-Warren-Dearborn, MI",644,12,23.48754448,69,8.59375,6.491712707
City,Pontiac,MI,"Detroit-Warren-Dearborn, MI",679,12,16.30434783,68,1.875,6.491712707
City,Royal Oak,MI,"Detroit-Warren-Dearborn, MI",694,12,30.54545455,51,6.5625,6.491712707
City,Howell,MI,"Detroit-Warren-Dearborn, MI",705,12,19.89528796,57.5,0.9375,6.491712707
City,Dearborn Heights,MI,"Detroit-Warren-Dearborn, MI",736,12,21.07728337,63,4.21875,6.491712707
City,Novi,MI,"Detroit-Warren-Dearborn, MI",780,12,25.07936508,56,5,6.491712707
City,Saint Clair Shores,MI,"Detroit-Warren-Dearborn, MI",785,12,28.34101382,56,7.34375,6.491712707
City,Roseville,MI,"Detroit-Warren-Dearborn, MI",927,12,21.81208054,59,2.03125,6.491712707
City,Redford,MI,"Detroit-Warren-Dearborn, MI",933,12,22.62295082,64,6.71875,6.491712707
City,Brighton,MI,"Detroit-Warren-Dearborn, MI",939,12,24.63768116,49,1.71875,6.491712707
City,Clarkston,MI,"Detroit-Warren-Dearborn, MI",948,12,18.99441341,64,3.125,6.491712707
City,Bloomfield Hills,MI,"Detroit-Warren-Dearborn, MI",956,12,22.51223491,79,9.21875,6.491712707
City,Chesterfield,MI,"Detroit-Warren-Dearborn, MI",997,12,25.22796353,57.5,6.40625,6.491712707
City,Northville,MI,"Detroit-Warren-Dearborn, MI",1084,12,24.93150685,65,8.125,6.491712707
City,Port Huron,MI,"Detroit-Warren-Dearborn, MI",1166,12,22.17391304,68,7.1875,6.491712707
City,Lincoln Park,MI,"Detroit-Warren-Dearborn, MI",1214,12,26.73267327,67,9.6875,6.491712707
City,Plymouth,MI,"Detroit-Warren-Dearborn, MI",1256,12,25.11415525,57,5.9375,6.491712707
City,Commerce,MI,"Detroit-Warren-Dearborn, MI",1287,12,28.19548872,61,8.75,6.491712707
City,Orion,MI,"Detroit-Warren-Dearborn, MI",1359,12,27.77777778,55.5,6.875,6.491712707
City,South Lyon,MI,"Detroit-Warren-Dearborn, MI",1394,12,21.0031348,61,2.65625,6.491712707
City,White Lake,MI,"Detroit-Warren-Dearborn, MI",1495,12,22.27074236,70,7.5,6.491712707
City,Lapeer,MI,"Detroit-Warren-Dearborn, MI",1499,12,21.83406114,64,5.78125,6.491712707
City,Madison Heights,MI,"Detroit-Warren-Dearborn, MI",1529,12,16.43835616,49,0.15625,6.491712707
City,Oak Park,MI,"Detroit-Warren-Dearborn, MI",1550,12,17.46031746,54,0.3125,6.491712707
City,Brownstown,MI,"Detroit-Warren-Dearborn, MI",1563,12,21.92982456,64,6.09375,6.491712707
City,Southgate,MI,"Detroit-Warren-Dearborn, MI",1574,12,29.54545455,65,9.84375,6.491712707
City,Van Buren,MI,"Detroit-Warren-Dearborn, MI",1642,12,16.52892562,68,2.34375,6.491712707
City,Allen Park,MI,"Detroit-Warren-Dearborn, MI",1722,12,32.48407643,58,8.28125,6.491712707
City,Garden City,MI,"Detroit-Warren-Dearborn, MI",1784,12,27.53623188,60,7.96875,6.491712707
City,Wyandotte,MI,"Detroit-Warren-Dearborn, MI",1954,12,17.77777778,70,4.375,6.491712707
City,Milford,MI,"Detroit-Warren-Dearborn, MI",1998,12,26.47058824,65.5,9.375,6.491712707
City,Inkster,MI,"Detroit-Warren-Dearborn, MI",2000,12,15,84,5.3125,6.491712707
City,Washington,MI,"Detroit-Warren-Dearborn, MI",2034,12,17.25888325,71,4.6875,6.491712707
City,Oxford,MI,"Detroit-Warren-Dearborn, MI",2533,12,16.57458564,60,0.46875,6.491712707
City,Pinckney,MI,"Detroit-Warren-Dearborn, MI",2682,12,20.85889571,55,0.625,6.491712707
City,Birmingham,MI,"Detroit-Warren-Dearborn, MI",2712,12,17.22054381,70,3.90625,6.491712707
City,Ferndale,MI,"Detroit-Warren-Dearborn, MI",2763,12,27.22772277,52,5.46875,6.491712707
City,Harrison,MI,"Detroit-Warren-Dearborn, MI",2837,12,18.80733945,60,1.25,6.491712707
City,Holly,MI,"Detroit-Warren-Dearborn, MI",3094,12,18.24324324,67,3.59375,6.491712707
City,Trenton,MI,"Detroit-Warren-Dearborn, MI",3178,12,19.13043478,67,4.53125,6.491712707
City,Oakland,MI,"Detroit-Warren-Dearborn, MI",3311,12,27.48815166,71,10,6.491712707
City,Hazel Park,MI,"Detroit-Warren-Dearborn, MI",3793,12,26.5625,62,8.4375,6.491712707
City,Highland,MI,"Detroit-Warren-Dearborn, MI",3964,12,20.83333333,62,3.28125,6.491712707
City,Grosse Pointe Woods,MI,"Detroit-Warren-Dearborn, MI",4087,12,26.15384615,61.5,7.65625,6.491712707
City,Berkley,MI,"Detroit-Warren-Dearborn, MI",4489,12,26.24113475,50,3.75,6.491712707
City,Harper Woods,MI,"Detroit-Warren-Dearborn, MI",4910,12,15.38461538,71,2.96875,6.491712707
City,Ortonville,MI,"Detroit-Warren-Dearborn, MI",5187,12,21.18644068,70,7.03125,6.491712707
City,Fort Gratiot,MI,"Detroit-Warren-Dearborn, MI",5651,12,22.69503546,75.5,9.0625,6.491712707
City,Algonac,MI,"Detroit-Warren-Dearborn, MI",7126,12,22.88135593,76,9.53125,6.491712707
City,Grosse Ile,MI,"Detroit-Warren-Dearborn, MI",7544,12,20.19230769,96,7.8125,6.491712707
City,Grand Rapids,MI,"Grand Rapids-Wyoming, MI",97,52,20,46,2,4.571823204
City,Holland,MI,"Grand Rapids-Wyoming, MI",352,52,19.1011236,55,2.666666667,4.571823204
City,Wyoming,MI,"Grand Rapids-Wyoming, MI",778,52,23.22580645,47.5,5.333333333,4.571823204
City,Kentwood,MI,"Grand Rapids-Wyoming, MI",834,52,23.95209581,48,6,4.571823204
City,Hudsonville,MI,"Grand Rapids-Wyoming, MI",1299,52,20.83333333,55.5,8,4.571823204
City,Grand Haven,MI,"Grand Rapids-Wyoming, MI",1527,52,19.2513369,57,4,4.571823204
City,Zeeland,MI,"Grand Rapids-Wyoming, MI",1546,52,25.24271845,55,8.666666667,4.571823204
City,Rockford,MI,"Grand Rapids-Wyoming, MI",1621,52,26.06837607,57,10,4.571823204
City,Grandville,MI,"Grand Rapids-Wyoming, MI",1666,52,20.61068702,49,3.333333333,4.571823204
City,Jenison,MI,"Grand Rapids-Wyoming, MI",1814,52,19.79166667,46,1.333333333,4.571823204
City,Byron Center,MI,"Grand Rapids-Wyoming, MI",2307,52,19.63190184,56,4.666666667,4.571823204
City,Greenville,MI,"Grand Rapids-Wyoming, MI",3236,52,19.53125,63,6.666666667,4.571823204
City,Cascade,MI,"Grand Rapids-Wyoming, MI",3241,52,20.72072072,57,7.333333333,4.571823204
City,Grand Rapids,MI,"Grand Rapids-Wyoming, MI",3437,52,18.08510638,52.5,0.666666667,4.571823204
City,Spring Lake,MI,"Grand Rapids-Wyoming, MI",5072,52,20.79207921,75,9.333333333,4.571823204
City,Greensboro,NC,"Greensboro-High Point, NC",55,73,11.45494028,57,3.636363636,0.290055249
City,High Point,NC,"Greensboro-High Point, NC",302,73,10.85383502,60,1.818181818,0.290055249
City,Asheboro,NC,"Greensboro-High Point, NC",771,73,12.60869565,63,5.454545455,0.290055249
City,Reidsville,NC,"Greensboro-High Point, NC",1265,73,17.39130435,91,10,0.290055249
City,Eden,NC,"Greensboro-High Point, NC",2234,73,12.24489796,116.5,8.181818182,0.290055249
City,Summerfield,NC,"Greensboro-High Point, NC",4427,73,18.01242236,87,9.090909091,0.290055249
City,Gibsonville,NC,"Greensboro-High Point, NC",5061,73,5.714285714,74,2.727272727,0.290055249
City,Browns Summit,NC,"Greensboro-High Point, NC",5795,73,8.527131783,98.5,6.363636364,0.290055249
City,Stokesdale,NC,"Greensboro-High Point, NC",7742,73,14.77272727,84,7.272727273,0.290055249
City,Oak Ridge,NC,"Greensboro-High Point, NC",8790,73,11.11111111,67,4.545454545,0.290055249
City,Whitsett,NC,"Greensboro-High Point, NC",9324,73,6.569343066,63,0.909090909,0.290055249
City,Greenville,SC,"Greenville-Anderson-Mauldin, SC",85,65,20.57245081,58,6.666666667,2.555248619
City,Anderson,SC,"Greenville-Anderson-Mauldin, SC",305,65,13.53092784,70.5,4.666666667,2.555248619
City,Greer,SC,"Greenville-Anderson-Mauldin, SC",446,65,16.40926641,62,2.666666667,2.555248619
City,Simpsonville,SC,"Greenville-Anderson-Mauldin, SC",451,65,17.21611722,62,5.333333333,2.555248619
City,Easley,SC,"Greenville-Anderson-Mauldin, SC",636,65,16.8,67,7.333333333,2.555248619
City,Taylors,SC,"Greenville-Anderson-Mauldin, SC",1091,65,18.82845188,55,4,2.555248619
City,Piedmont,SC,"Greenville-Anderson-Mauldin, SC",1528,65,12.76595745,73.5,3.333333333,2.555248619
City,Fountain Inn,SC,"Greenville-Anderson-Mauldin, SC",2662,65,23.85321101,65.5,10,2.555248619
City,Travelers Rest,SC,"Greenville-Anderson-Mauldin, SC",2717,65,11.51515152,75.5,2,2.555248619
City,Laurens,SC,"Greenville-Anderson-Mauldin, SC",2751,65,18.30985915,61,6,2.555248619
City,Belton,SC,"Greenville-Anderson-Mauldin, SC",2993,65,15.18987342,91,9.333333333,2.555248619
City,Pickens,SC,"Greenville-Anderson-Mauldin, SC",3947,65,14.13043478,76,8.666666667,2.555248619
City,Williamston,SC,"Greenville-Anderson-Mauldin, SC",5882,65,6.741573034,58,1.333333333,2.555248619
City,Pendleton,SC,"Greenville-Anderson-Mauldin, SC",6597,65,4.225352113,57,0.666666667,2.555248619
City,Landrum,SC,"Greenville-Anderson-Mauldin, SC",7700,65,12.94964029,97.5,8,2.555248619
City,Gulfport,MS,"Gulfport-Biloxi-Pascagoula, MS",370,139,14.30332922,91,8.181818182,6.325966851
City,Biloxi,MS,"Gulfport-Biloxi-Pascagoula, MS",663,139,11.15702479,82,0.909090909,6.325966851
City,Moss Point,MS,"Gulfport-Biloxi-Pascagoula, MS",1502,139,15.43209877,99,10,6.325966851
City,Ocean Springs,MS,"Gulfport-Biloxi-Pascagoula, MS",1522,139,12.94117647,90,2.727272727,6.325966851
City,Pascagoula,MS,"Gulfport-Biloxi-Pascagoula, MS",2629,139,14.11764706,159.5,9.090909091,6.325966851
City,Vancleave,MS,"Gulfport-Biloxi-Pascagoula, MS",3383,139,15.38461538,87,5.454545455,6.325966851
City,Gautier,MS,"Gulfport-Biloxi-Pascagoula, MS",3834,139,16.42857143,67,3.636363636,6.325966851
City,Long Beach,MS,"Gulfport-Biloxi-Pascagoula, MS",3879,139,17.79141104,79.5,7.272727273,6.325966851
City,Bay Saint Louis,MS,"Gulfport-Biloxi-Pascagoula, MS",4770,139,8.474576271,122,1.818181818,6.325966851
City,Pass Christian,MS,"Gulfport-Biloxi-Pascagoula, MS",5289,139,9.090909091,126,6.363636364,6.325966851
City,Diamondhead,MS,"Gulfport-Biloxi-Pascagoula, MS",7696,139,16.07142857,80,4.545454545,6.325966851
City,Hartford,CT,"Hartford-West Hartford-East Hartford, CT",215,44,16.66666667,99,3.636363636,9.55801105
City,West Hartford,CT,"Hartford-West Hartford-East Hartford, CT",609,44,25.61983471,83,7.878787879,9.55801105
City,Bristol,CT,"Hartford-West Hartford-East Hartford, CT",670,44,23.04038005,81,4.242424242,9.55801105
City,Manchester,CT,"Hartford-West Hartford-East Hartford, CT",704,44,22.92993631,70,2.121212121,9.55801105
City,East Hartford,CT,"Hartford-West Hartford-East Hartford, CT",864,44,24.16666667,72.5,4.848484848,9.55801105
City,Middletown,CT,"Hartford-West Hartford-East Hartford, CT",922,44,21.05263158,84,2.424242424,9.55801105
City,Enfield,CT,"Hartford-West Hartford-East Hartford, CT",996,44,20.83333333,71,0.909090909,9.55801105
City,Southington,CT,"Hartford-West Hartford-East Hartford, CT",1018,44,26.8370607,78,6.666666667,9.55801105
